course_id,course_title,university,department,difficulty,rating,num_subscribers,num_reviews,num_lectures,content_duration,is_paid,price,description
912254,"Oboe Solos: Learn to Perform Three Fun, Unique Pieces!",Duke University,Music & Performing Arts,All Levels,3.6,41,0,43,2 hours,True,50.0,"A comprehensive all levels level course on Oboe Solos: Learn to Perform Three Fun, Unique Pieces!. Includes 43 lectures spanning 2 hours of content. Trusted by 41 students worldwide."
839030,Bluegrass Guitar Essentials: Webisodes 11 & 12,Johns Hopkins University,Music & Performing Arts,All Levels,3.7,9,1,24,2 hours,True,30.0,A comprehensive all levels level course on Bluegrass Guitar Essentials: Webisodes 11 & 12. Includes 24 lectures spanning 2 hours of content. Trusted by 9 students worldwide.
619610,Advanced Horn Studies - Learn to Master the French Horn!​,Carnegie Mellon University,Music & Performing Arts,All Levels,4.1,46,0,91,7 hours,True,50.0,A comprehensive all levels level course on Advanced Horn Studies - Learn to Master the French Horn!​. Includes 91 lectures spanning 7 hours of content. Trusted by 46 students worldwide.
106358,Learn To Play Guitar Complete Beginners Quick Start,Duke University,Music & Performing Arts,Beginner,4.8,75,0,11,1 hour,True,20.0,A comprehensive beginner level course on Learn To Play Guitar Complete Beginners Quick Start. Includes 11 lectures spanning 1 hour of content. Trusted by 75 students worldwide.
742300,Piano With Willie: Jazz Kids - Vol 4,Stanford University,Music & Performing Arts,Intermediate,4.8,19,0,30,3.5 hours,True,40.0,A comprehensive intermediate level course on Piano With Willie: Jazz Kids - Vol 4. Includes 30 lectures spanning 3.5 hours of content. Trusted by 19 students worldwide.
636846,Instant Harmonica - play the old Popeye Spinach song now !,Harvard University,Music & Performing Arts,Beginner,3.6,22,0,10,36 mins,True,20.0,A comprehensive beginner level course on Instant Harmonica - play the old Popeye Spinach song now !. Includes 10 lectures spanning 36 mins of content. Trusted by 22 students worldwide.
741316,Piano With Willie: Jazz Kids - Vol 2,Carnegie Mellon University,Music & Performing Arts,Beginner,3.8,17,0,38,3 hours,True,40.0,A comprehensive beginner level course on Piano With Willie: Jazz Kids - Vol 2. Includes 38 lectures spanning 3 hours of content. Trusted by 17 students worldwide.
681390,Practice guitar with no previous experience and become a pro,Georgia Tech,Music & Performing Arts,Beginner,3.8,26,0,14,1 hour,True,30.0,A comprehensive beginner level course on Practice guitar with no previous experience and become a pro. Includes 14 lectures spanning 1 hour of content. Trusted by 26 students worldwide.
1195742,The Music Coach Online Spirit Drum Course,Harvard University,Music & Performing Arts,Beginner,4.7,2,0,86,5.5 hours,True,95.0,A comprehensive beginner level course on The Music Coach Online Spirit Drum Course. Includes 86 lectures spanning 5.5 hours of content. Trusted by 2 students worldwide.
794398,Make Electronic Music with the iPad,NYU,Music & Performing Arts,Beginner,4.6,13,0,69,1.5 hours,True,20.0,A comprehensive beginner level course on Make Electronic Music with the iPad. Includes 69 lectures spanning 1.5 hours of content. Trusted by 13 students worldwide.
1232728,Learn Loreena McKennitt Songs-Quicklessons Piano Course,University of Washington,Music & Performing Arts,All Levels,4.6,1,0,6,34 mins,True,20.0,A comprehensive all levels level course on Learn Loreena McKennitt Songs-Quicklessons Piano Course. Includes 6 lectures spanning 34 mins of content. Trusted by 1 students worldwide.
721202,Guitar 201: Breakthroughs,University of Pennsylvania,Music & Performing Arts,Beginner,3.7,14,1,49,2.5 hours,True,20.0,A comprehensive beginner level course on Guitar 201: Breakthroughs. Includes 49 lectures spanning 2.5 hours of content. Trusted by 14 students worldwide.
1058262,Major Scales and Modes for Chromatic Harmonica,Johns Hopkins University,Music & Performing Arts,All Levels,3.9,6,1,14,1.5 hours,True,20.0,A comprehensive all levels level course on Major Scales and Modes for Chromatic Harmonica. Includes 14 lectures spanning 1.5 hours of content. Trusted by 6 students worldwide.
132878,Play Guitar with Rhythm - 5 Easy Lessons,Duke University,Music & Performing Arts,Beginner,4.0,31,0,10,1 hour,True,20.0,A comprehensive beginner level course on Play Guitar with Rhythm - 5 Easy Lessons. Includes 10 lectures spanning 1 hour of content. Trusted by 31 students worldwide.
944804,Coaching Bundle: Guitar for Music Educators: Part 1,University of Washington,Music & Performing Arts,All Levels,5.0,1,1,5,30 mins,True,135.0,A comprehensive all levels level course on Coaching Bundle: Guitar for Music Educators: Part 1. Includes 5 lectures spanning 30 mins of content. Trusted by 1 students worldwide.
939636,Coaching Bundle: Guitar for Music Educators: Part 2,UCLA,Music & Performing Arts,All Levels,5.0,1,1,6,30 mins,True,135.0,A comprehensive all levels level course on Coaching Bundle: Guitar for Music Educators: Part 2. Includes 6 lectures spanning 30 mins of content. Trusted by 1 students worldwide.
730702,Ukulele 3:  Intermediate,University of Oxford,Music & Performing Arts,Intermediate,3.7,1,0,11,39 mins,True,25.0,A comprehensive intermediate level course on Ukulele 3:  Intermediate. Includes 11 lectures spanning 39 mins of content. Trusted by 1 students worldwide.
993892,"Beginners Guitar Course - 'Try it and love it method""",University of Washington,Music & Performing Arts,Beginner,4.6,0,0,16,2 hours,True,25.0,"A comprehensive beginner level course on Beginners Guitar Course - 'Try it and love it method"". Includes 16 lectures spanning 2 hours of content."
1026760,Coaching Course: Rhythm Instruction for Music Educators P1,NYU,Music & Performing Arts,All Levels,4.4,0,0,6,32 mins,True,130.0,A comprehensive all levels level course on Coaching Course: Rhythm Instruction for Music Educators P1. Includes 6 lectures spanning 32 mins of content.
1223240,Learn Pirates of the Caribbean by Ear on the Piano,Duke University,Music & Performing Arts,All Levels,4.3,0,0,6,32 mins,True,20.0,A comprehensive all levels level course on Learn Pirates of the Caribbean by Ear on the Piano. Includes 6 lectures spanning 32 mins of content.
1026762,Coaching Course: Rhythm Instruction for Music Educators P2,UCLA,Music & Performing Arts,All Levels,4.8,0,0,7,38 mins,True,125.0,A comprehensive all levels level course on Coaching Course: Rhythm Instruction for Music Educators P2. Includes 7 lectures spanning 38 mins of content.
1234656,4 Week Rhythm Mastery,NYU,Music & Performing Arts,Beginner,4.4,0,0,28,2.5 hours,True,20.0,A comprehensive beginner level course on 4 Week Rhythm Mastery. Includes 28 lectures spanning 2.5 hours of content.
1214670,Tune that Sour Note on Your Piano,Harvard University,Music & Performing Arts,All Levels,3.5,0,0,6,33 mins,True,20.0,A comprehensive all levels level course on Tune that Sour Note on Your Piano. Includes 6 lectures spanning 33 mins of content.
1272282,Learn Vikings Soundtracks on the Piano by Ear,University of Oxford,Music & Performing Arts,All Levels,4.6,0,0,8,35 mins,True,20.0,A comprehensive all levels level course on Learn Vikings Soundtracks on the Piano by Ear. Includes 8 lectures spanning 35 mins of content.
1224186,Learn to Play Piano Like a Pro - Easy Piano Course 1,Harvard University,Music & Performing Arts,Beginner,3.9,0,0,13,31 mins,True,35.0,A comprehensive beginner level course on Learn to Play Piano Like a Pro - Easy Piano Course 1. Includes 13 lectures spanning 31 mins of content.
1265814,ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018,Carnegie Mellon University,Music & Performing Arts,Beginner,4.4,0,0,5,31 mins,True,20.0,A comprehensive beginner level course on ABRSM Grade III Piano Class - Handel Sonatina in G 2017-2018. Includes 5 lectures spanning 31 mins of content.
1104500,Instant Harmonica - play 12 bar blues Big Walter style now!,NYU,Music & Performing Arts,All Levels,3.6,31,2,14,1 hour,True,40.0,A comprehensive all levels level course on Instant Harmonica - play 12 bar blues Big Walter style now!. Includes 14 lectures spanning 1 hour of content. Trusted by 31 students worldwide.
99946,Fingerpicking Blues Guitar Lessons - Bottleneck Guitar,Harvard University,Music & Performing Arts,Intermediate,3.9,237,12,6,1.5 hours,True,20.0,A comprehensive intermediate level course on Fingerpicking Blues Guitar Lessons - Bottleneck Guitar. Includes 6 lectures spanning 1.5 hours of content. Trusted by 237 students worldwide.
632488,Spice up your playing with some easy Flamenco techniques!,Cornell University,Music & Performing Arts,Intermediate,4.0,120,11,47,44 mins,True,40.0,A comprehensive intermediate level course on Spice up your playing with some easy Flamenco techniques!. Includes 47 lectures spanning 44 mins of content. Trusted by 120 students worldwide.
41890,Beginners Guide to Playing Guitar - Step-by-step System,Carnegie Mellon University,Music & Performing Arts,Beginner,3.6,384,25,98,10.5 hours,True,85.0,A comprehensive beginner level course on Beginners Guide to Playing Guitar - Step-by-step System. Includes 98 lectures spanning 10.5 hours of content. Trusted by 384 students worldwide.
385684,Guitar Kick Start,Stanford University,Music & Performing Arts,Beginner,3.7,3160,47,22,1 hour,False,0.0,"A comprehensive beginner level course on Guitar Kick Start. Includes 22 lectures spanning 1 hour of content. Trusted by 3,160 students worldwide."
559438,Instant Harmonica – play Beethoven’s Ode to Joy right now!,UCLA,Music & Performing Arts,Beginner,3.9,455,3,11,1 hour,True,20.0,A comprehensive beginner level course on Instant Harmonica – play Beethoven’s Ode to Joy right now!. Includes 11 lectures spanning 1 hour of content. Trusted by 455 students worldwide.
760698,Funk Rhythm Guitar Techniques,University of Washington,Music & Performing Arts,All Levels,4.0,82,6,7,1.5 hours,True,35.0,A comprehensive all levels level course on Funk Rhythm Guitar Techniques. Includes 7 lectures spanning 1.5 hours of content. Trusted by 82 students worldwide.
427066,Flamenco Guitar,University of Washington,Music & Performing Arts,Beginner,4.0,136,20,34,4 hours,True,25.0,A comprehensive beginner level course on Flamenco Guitar. Includes 34 lectures spanning 4 hours of content. Trusted by 136 students worldwide.
444644,Learn to play the Bouzouki - Greek Bouzouki Lessons,Duke University,Music & Performing Arts,All Levels,4.0,63,13,49,1 hour,True,50.0,A comprehensive all levels level course on Learn to play the Bouzouki - Greek Bouzouki Lessons. Includes 49 lectures spanning 1 hour of content. Trusted by 63 students worldwide.
743846,Guitar Looper Basic Training,Cornell University,Music & Performing Arts,All Levels,4.1,64,13,15,1.5 hours,True,45.0,A comprehensive all levels level course on Guitar Looper Basic Training. Includes 15 lectures spanning 1.5 hours of content. Trusted by 64 students worldwide.
741172,Piano With Willie: Jazz Kids - Vol 1,University of Washington,Music & Performing Arts,Beginner,3.8,28,3,32,4.5 hours,True,40.0,A comprehensive beginner level course on Piano With Willie: Jazz Kids - Vol 1. Includes 32 lectures spanning 4.5 hours of content. Trusted by 28 students worldwide.
618396,Instant Harmonica - play the Drunken Sailor sea shanty now!,Cornell University,Music & Performing Arts,Beginner,4.0,27,3,9,37 mins,True,20.0,A comprehensive beginner level course on Instant Harmonica - play the Drunken Sailor sea shanty now!. Includes 9 lectures spanning 37 mins of content. Trusted by 27 students worldwide.
1216340,Learn to Play Sweet Child of Mine,Georgia Tech,Music & Performing Arts,Intermediate,4.7,0,0,23,1.5 hours,True,20.0,A comprehensive intermediate level course on Learn to Play Sweet Child of Mine. Includes 23 lectures spanning 1.5 hours of content.
787686,Bluegrass Guitar Essentials: Webisodes 1 & 2,University of Washington,Music & Performing Arts,Intermediate,3.8,970,14,9,1 hour,False,0.0,A comprehensive intermediate level course on Bluegrass Guitar Essentials: Webisodes 1 & 2. Includes 9 lectures spanning 1 hour of content. Trusted by 970 students worldwide.
566856,Learn Monster GODJ,Carnegie Mellon University,Music & Performing Arts,Beginner,3.8,991,29,12,1 hour,False,0.0,A comprehensive beginner level course on Learn Monster GODJ. Includes 12 lectures spanning 1 hour of content. Trusted by 991 students worldwide.
592122,What you can learn before Piano Lessons,University of Oxford,Music & Performing Arts,Beginner,3.6,61,1,31,1.5 hours,False,0.0,A comprehensive beginner level course on What you can learn before Piano Lessons. Includes 31 lectures spanning 1.5 hours of content. Trusted by 61 students worldwide.
968026,Learn to Play Tabla - The Indian drums,NYU,Music & Performing Arts,Beginner,3.7,1,0,20,1.5 hours,False,0.0,A comprehensive beginner level course on Learn to Play Tabla - The Indian drums. Includes 20 lectures spanning 1.5 hours of content. Trusted by 1 students worldwide.
778682,Gitarre spielen wie die Profis,Georgia Tech,Music & Performing Arts,Beginner,3.6,1981,28,38,2 hours,True,20.0,"A comprehensive beginner level course on Gitarre spielen wie die Profis. Includes 38 lectures spanning 2 hours of content. Trusted by 1,981 students worldwide."
988678,Curso de piano 101 - Tocando partituras y acordes -,Harvard University,Music & Performing Arts,All Levels,4.1,245,26,93,4.5 hours,True,170.0,A comprehensive all levels level course on Curso de piano 101 - Tocando partituras y acordes -. Includes 93 lectures spanning 4.5 hours of content. Trusted by 245 students worldwide.
1193950,Sintetizadores e Síntese Subtrativa,Carnegie Mellon University,Music & Performing Arts,All Levels,4.0,38,12,83,5 hours,True,85.0,A comprehensive all levels level course on Sintetizadores e Síntese Subtrativa. Includes 83 lectures spanning 5 hours of content. Trusted by 38 students worldwide.
